-720.65091	0
-712.90198	0
-705.15304	0
-697.40411	0
-689.65517	0
-681.90624	0
-674.1573	0
-666.40837	0
-658.65943	0
-650.9105	0
-643.16157	0
-635.41263	0
-627.6637	0
-619.91476	0
-612.16583	0
-604.41689	0
-596.66796	0
-588.91902	0
-581.17009	0
-573.42115	0
-565.67222	0
-557.92329	0
-550.17435	0
-542.42542	0
-534.67648	0
-526.92755	0
-519.17861	0
-511.42968	0
-503.68074	0
-495.93181	0
-488.18287	0
-480.43394	0
-472.68501	0
-464.93607	0
-457.18714	0
-449.4382	0
-441.68927	0
-433.94033	0
-426.1914	0
-418.44246	0
-410.69353	0
-402.9446	0
-395.19566	0
-387.44673	0
-379.69779	0
-371.94886	0
-364.19992	0
-356.45099	0
-348.70205	0
-340.95312	0
-333.20418	0
-325.45525	0
-317.70632	0
-309.95738	1
-302.20845	0
-294.45951	0
-286.71058	0
-278.96164	0
-271.21271	0
-263.46377	1
-255.71484	0
-247.9659	1
-240.21697	1
-232.46804	0
-224.7191	1
-216.97017	1
-209.22123	0
-201.4723	0
-193.72336	0
-185.97443	1
-178.22549	3
-170.47656	2
-162.72762	2
-154.97869	3
-147.22976	5
-139.48082	3
-131.73189	10
-123.98295	19
-116.23402	11
-108.48508	14
-100.73615	18
-92.98721	17
-85.23828	23
-77.48935	20
-69.74041	30
-61.99148	36
-54.24254	21
-46.49361	38
-38.74467	32
-30.99574	25
-23.2468	48
-15.49787	47
-7.74893	26
-9.99613E-13	49
7.74893	47
15.49787	39
23.2468	36
30.99574	38
38.74467	34
46.49361	57
54.24254	46
61.99148	30
69.74041	43
77.48935	50
85.23828	41
92.98721	49
100.73615	51
108.48508	39
116.23402	45
123.98295	38
131.73189	42
139.48082	59
147.22976	42
154.97869	48
162.72762	43
170.47656	40
178.22549	32
185.97443	55
193.72336	37
201.4723	38
209.22123	40
216.97017	41
224.7191	51
232.46804	44
240.21697	34
247.9659	30
255.71484	44
263.46377	50
271.21271	42
278.96164	58
286.71058	47
294.45951	48
302.20845	41
309.95738	48
317.70632	30
325.45525	45
333.20418	36
340.95312	45
348.70205	45
356.45099	48
364.19992	38
371.94886	34
379.69779	40
387.44673	46
395.19566	42
402.9446	49
410.69353	41
418.44246	45
426.1914	32
433.94033	45
441.68927	48
449.4382	42
457.18714	41
464.93607	52
472.68501	41
480.43394	47
488.18287	62
495.93181	49
503.68074	45
511.42968	44
519.17861	48
526.92755	56
534.67648	36
542.42542	34
550.17435	38
557.92329	40
565.67222	51
573.42115	53
581.17009	54
