47603	0	7.8493
47604	0	7.9734
47608	0	8.048
47612	0	7.7707
47616	0.025347	7.7669
47620	0.020738	7.8471
47623	0.058784	8.0944
47627	0.53336	7.9641
47631	0.89494	7.8523
47635	1.381	8.4745
47638	1.4673	8.6827
47642	1.5408	8.6618
47646	1.651	8.6957
47753	1.7588	8.7874
47756	1.8997	8.9182
47759	2.0574	9.1143
47762	2.3012	9.2581
47764	2.5379	9.5715
47768	2.7304	9.4813
47773	2.8193	9.5311
47776	2.8941	9.6138
47779	2.9571	9.5954
47782	3.1418	9.4147
47784	3.2713	9.5284
47787	3.3185	9.7469
47789	3.2583	9.7645
47793	3.2722	10.004
47794	3.1214	9.9847
47800	3.2247	9.9578
47803	3.0434	9.576
47806	3.0587	9.4542
47809	3.0526	9.3496
47812	3.1147	9.4231
47815	3.1677	9.3534
47818	3.1539	9.5514
47820	3.2034	9.4109
47824	3.1391	9.4538
47826	3.0365	9.4212
47828	2.9056	9.1766
47831	2.9368	9.2378
47835	2.9925	9.3137
47837	3.0582	9.4078
47840	3.1711	9.5354
47842	3.1534	9.5372
47845	3.2316	9.6616
47847	3.1841	9.7439
47850	3.2616	9.6633
47853	3.2314	9.5094
47856	3.28	9.6218
47858	3.17	9.6295
47861	3.0787	9.6974
47863	3.0537	9.5731
47866	3.1332	9.7209
47868	3.0788	9.8027
47870	2.9777	9.7672
47873	3.0683	9.5865
47877	2.9401	9.5675
47879	2.967	9.445
47882	2.9123	9.5065
47884	2.8805	9.5407
47888	2.8569	9.5338
47890	2.7468	9.5496
47893	2.761	9.328
47896	2.7422	9.2347
47899	2.7741	9.392
47902	2.6205	9.2038
47905	2.6221	8.9739
47908	2.5537	9.0364
47911	2.5794	9.1339
47913	2.5565	9.2307
47917	2.6352	9.1596
47921	2.6791	9.0147
47923	2.7767	9.0652
47926	2.7548	8.9859
47929	2.7412	8.8167
47932	2.8371	8.7759
47935	2.8043	8.8006
47937	2.8268	8.7524
47940	2.789	8.7363
47943	2.8053	8.7148
47946	2.874	8.6256
47949	2.9334	8.8395
47951	3.0488	8.8177
47955	2.9449	8.9177
47958	2.9178	8.8791
47961	2.8231	8.7904
47964	2.793	8.8212
47967	2.8071	8.8006
47970	2.7774	8.9973
47973	2.7482	8.8893
47976	2.7901	8.7202
47985	2.6503	8.7717
47987	2.6716	8.813
47991	2.6341	8.9418
47993	2.5598	9.029
47996	2.7181	9.1197
48000	2.6551	9.1675
48002	2.5484	9.1182
48005	2.5469	9.2616
48008	2.6535	9.4918
48011	2.6913	9.4499
48014	2.6175	9.4706
