0	0	0
0.1	5196	233
0.2	11098	10305
0.3	7854	13145
0.4	5527	10704
0.5	4289	9185
0.6	3367	7914
0.7	2759	6852
0.8	2521	6382
0.9	2184	5741
1	1960	5349
1.1	1641	5113
1.2	1580	4667
1.3	1467	4274
1.4	1300	4107
1.5	1271	3952
1.6	1220	3736
1.7	1138	3610
1.8	1042	3521
1.9	987	3341
2	960	3124
2.1	870	3058
2.2	856	3037
2.3	790	2867
2.4	806	2699
2.5	776	2420
2.6	728	2338
2.7	744	2225
2.8	664	2048
2.9	634	1999
3	676	1859
3.1	632	1706
3.2	606	1681
3.3	564	1551
3.4	608	1377
3.5	604	1253
3.6	546	1038
3.7	578	785
3.8	554	517
3.9	497	316
4	452	173
4.1	447	105
4.2	429	40
4.3	453	22
4.4	401	13
4.5	439	10
4.6	394	1
4.7	325	2
4.8	273	0
4.9	321	1
5	310	0
5.1	272	0
5.2	248	1
5.3	285	0
5.4	235	0
5.5	255	0
5.6	238	0
5.7	258	0
5.8	224	0
5.9	228	0
6	261	0
6.1	245	0
6.2	292	0
6.3	242	0
6.4	261	0
6.5	254	0
6.6	256	0
6.7	250	0
6.8	197	0
6.9	167	0
7	145	0
7.1	120	0
7.2	80	0
7.3	80	0
7.4	76	0
7.5	94	0
7.6	65	0
7.7	67	0
7.8	50	0
7.9	43	0
8	38	0
8.1	17	0
8.2	2	0
8.3	0	0
8.4	0	0
8.5	0	0
8.6	0	0
8.7	0	0
8.8	0	0
8.9	0	0
9	0	0
9.1	0	0
9.2	0	0
9.3	0	0
9.4	0	0
9.5	0	0
9.6	0	0
9.7	0	0
9.8	0	0
9.9	0	0
10	0	0
