LECROYWRHRO66Zi,58279,Histogram
Segments,1,SegmentSize,993
Segment,TrigTime,TimeSinceSegment1
#1,11-Feb-2016 20:10:54,0                 
Time,Ampl
2.5e-007,64
2.51e-007,67
2.52e-007,72
2.53e-007,68
2.54e-007,64
2.55e-007,64
2.56e-007,56
2.57e-007,54
2.58e-007,55
2.59e-007,59
2.6e-007,58
2.61e-007,64
2.62e-007,44
2.63e-007,51
2.64e-007,53
2.65e-007,41
2.66e-007,44
2.67e-007,45
2.68e-007,56
2.69e-007,44
2.7e-007,46
2.71e-007,41
2.72e-007,30
2.73e-007,46
2.74e-007,50
2.75e-007,50
2.76e-007,35
2.77e-007,29
2.78e-007,33
2.79e-007,40
2.8e-007,32
2.81e-007,36
2.82e-007,34
2.83e-007,38
2.84e-007,40
2.85e-007,31
2.86e-007,27
2.87e-007,37
2.88e-007,31
2.89e-007,34
2.9e-007,43
2.91e-007,23
2.92e-007,33
2.93e-007,21
2.94e-007,24
2.95e-007,17
2.96e-007,22
2.97e-007,22
2.98e-007,24
2.99e-007,26
3e-007,18
3.01e-007,27
3.02e-007,26
3.03e-007,24
3.04e-007,30
3.05e-007,16
3.06e-007,19
3.07e-007,22
3.08e-007,16
3.09e-007,11
3.1e-007,20
3.11e-007,20
3.12e-007,12
3.13e-007,17
3.14e-007,12
3.15e-007,20
3.16e-007,15
3.17e-007,6
3.18e-007,11
3.19e-007,12
3.2e-007,8
3.21e-007,9
3.22e-007,12
3.23e-007,7
3.24e-007,7
3.25e-007,16
3.26e-007,16
3.27e-007,5
3.28e-007,12
3.29e-007,4
3.3e-007,2
3.31e-007,7
3.32e-007,8
3.33e-007,10
3.34e-007,6
3.35e-007,3
3.36e-007,6
3.37e-007,11
3.38e-007,8
3.39e-007,4
3.4e-007,11
3.41e-007,7
3.42e-007,9
3.43e-007,6
3.44e-007,8
3.45e-007,6
3.46e-007,6
3.47e-007,8
3.48e-007,5
3.49e-007,6
3.5e-007,9
3.51e-007,6
3.52e-007,9
3.53e-007,1
3.54e-007,4
3.55e-007,6
3.56e-007,4
3.57e-007,3
3.58e-007,5
3.59e-007,3
3.6e-007,6
3.61e-007,2
3.62e-007,6
3.63e-007,5
3.64e-007,2
3.65e-007,2
3.66e-007,5
3.67e-007,7
3.68e-007,2
3.69e-007,3
3.7e-007,3
3.71e-007,2
3.72e-007,5
3.73e-007,2
3.74e-007,3
3.75e-007,5
3.76e-007,5
3.77e-007,4
3.78e-007,2
3.79e-007,2
3.8e-007,2
3.81e-007,2
3.82e-007,2
3.83e-007,2
3.84e-007,1
3.85e-007,1
3.86e-007,1
3.87e-007,3
3.88e-007,3
3.89e-007,0
3.9e-007,3
3.91e-007,0
3.92e-007,2
3.93e-007,3
3.94e-007,3
3.95e-007,1
3.96e-007,0
3.97e-007,0
3.98e-007,1
3.99e-007,3
4e-007,4
4.01e-007,2
4.02e-007,4
4.03e-007,5
4.04e-007,1
4.05e-007,1
4.06e-007,1
4.07e-007,1
4.08e-007,0
4.09e-007,3
4.1e-007,2
4.11e-007,2
4.12e-007,1
4.13e-007,3
4.14e-007,1
4.15e-007,2
4.16e-007,2
4.17e-007,1
4.18e-007,5
4.19e-007,3
4.2e-007,3
4.21e-007,1
4.22e-007,2
4.23e-007,3
4.24e-007,1
4.25e-007,1
4.26e-007,1
4.27e-007,2
4.28e-007,0
4.29e-007,0
4.3e-007,0
4.31e-007,2
4.32e-007,3
4.33e-007,2
4.34e-007,1
4.35e-007,3
4.36e-007,1
4.37e-007,1
4.38e-007,3
4.39e-007,0
4.4e-007,3
4.41e-007,0
4.42e-007,4
4.43e-007,4
4.44e-007,1
4.45e-007,0
4.46e-007,1
4.47e-007,0
4.48e-007,1
4.49e-007,1
4.5e-007,2
4.51e-007,1
4.52e-007,3
4.53e-007,3
4.54e-007,2
4.55e-007,1
4.56e-007,2
4.57e-007,2
4.58e-007,0
4.59e-007,2
4.6e-007,1
4.61e-007,0
4.62e-007,2
4.63e-007,1
4.64e-007,2
4.65e-007,1
4.66e-007,2
4.67e-007,3
4.68e-007,1
4.69e-007,1
4.7e-007,1
4.71e-007,1
4.72e-007,1
4.73e-007,1
4.74e-007,0
4.75e-007,1
4.76e-007,1
4.77e-007,2
4.78e-007,3
4.79e-007,3
4.8e-007,2
4.81e-007,0
4.82e-007,2
4.83e-007,1
4.84e-007,1
4.85e-007,0
4.86e-007,3
4.87e-007,2
4.88e-007,0
4.89e-007,2
4.9e-007,2
4.91e-007,3
4.92e-007,2
4.93e-007,1
4.94e-007,5
4.95e-007,2
4.96e-007,1
4.97e-007,0
4.98e-007,0
4.99e-007,0
5e-007,1
5.01e-007,3
5.02e-007,1
5.03e-007,2
5.04e-007,2
5.05e-007,0
5.06e-007,2
5.07e-007,0
5.08e-007,1
5.09e-007,0
5.1e-007,0
5.11e-007,0
5.12e-007,2
5.13e-007,1
5.14e-007,4
5.15e-007,0
5.16e-007,0
5.17e-007,1
5.18e-007,1
5.19e-007,2
5.2e-007,0
5.21e-007,2
5.22e-007,0
5.23e-007,1
5.24e-007,0
5.25e-007,1
5.26e-007,2
5.27e-007,1
5.28e-007,0
5.29e-007,3
5.3e-007,2
5.31e-007,1
5.32e-007,4
5.33e-007,0
5.34e-007,2
5.35e-007,2
5.36e-007,0
5.37e-007,1
5.38e-007,0
5.39e-007,2
5.4e-007,1
5.41e-007,3
5.42e-007,2
5.43e-007,0
5.44e-007,2
5.45e-007,0
5.46e-007,0
5.47e-007,1
5.48e-007,1
5.49e-007,2
5.5e-007,1
5.51e-007,3
5.52e-007,1
5.53e-007,2
5.54e-007,2
5.55e-007,2
5.56e-007,1
5.57e-007,1
5.58e-007,2
5.59e-007,1
5.6e-007,2
5.61e-007,2
5.62e-007,1
5.63e-007,0
5.64e-007,1
5.65e-007,0
5.66e-007,0
5.67e-007,0
5.68e-007,2
5.69e-007,0
5.7e-007,1
5.71e-007,1
5.72e-007,0
5.73e-007,3
5.74e-007,4
5.75e-007,0
5.76e-007,1
5.77e-007,4
5.78e-007,1
5.79e-007,1
5.8e-007,1
5.81e-007,0
5.82e-007,1
5.83e-007,1
5.84e-007,1
5.85e-007,1
5.86e-007,2
5.87e-007,2
5.88e-007,1
5.89e-007,1
5.9e-007,1
5.91e-007,1
5.92e-007,1
5.93e-007,1
5.94e-007,1
5.95e-007,0
5.96e-007,2
5.97e-007,1
5.98e-007,1
5.99e-007,3
6e-007,1
6.01e-007,1
6.02e-007,1
6.03e-007,1
6.04e-007,2
6.05e-007,0
6.06e-007,0
6.07e-007,1
6.08e-007,1
6.09e-007,2
6.1e-007,3
6.11e-007,3
6.12e-007,0
6.13e-007,1
6.14e-007,0
6.15e-007,1
6.16e-007,2
6.17e-007,0
6.18e-007,1
6.19e-007,1
6.2e-007,1
6.21e-007,2
6.22e-007,1
6.23e-007,2
6.24e-007,0
6.25e-007,0
6.26e-007,2
6.27e-007,1
6.28e-007,1
6.29e-007,1
6.3e-007,1
6.31e-007,1
6.32e-007,2
6.33e-007,0
6.34e-007,1
6.35e-007,1
6.36e-007,0
6.37e-007,4
6.38e-007,0
6.39e-007,1
6.4e-007,1
6.41e-007,1
6.42e-007,1
6.43e-007,0
6.44e-007,3
6.45e-007,1
6.46e-007,4
6.47e-007,2
6.48e-007,0
6.49e-007,1
6.5e-007,0
6.51e-007,1
6.52e-007,0
6.53e-007,0
6.54e-007,1
6.55e-007,1
6.56e-007,0
6.57e-007,2
6.58e-007,0
6.59e-007,0
6.6e-007,0
6.61e-007,0
6.62e-007,2
6.63e-007,0
6.64e-007,1
6.65e-007,4
6.66e-007,1
6.67e-007,1
6.68e-007,0
6.69e-007,0
6.7e-007,1
6.71e-007,2
6.72e-007,2
6.73e-007,2
6.74e-007,0
6.75e-007,1
6.76e-007,2
6.77e-007,1
6.78e-007,1
6.79e-007,1
6.8e-007,1
6.81e-007,0
6.82e-007,1
6.83e-007,1
6.84e-007,2
6.85e-007,2
6.86e-007,1
6.87e-007,0
6.88e-007,1
6.89e-007,0
6.9e-007,1
6.91e-007,1
6.92e-007,2
6.93e-007,1
6.94e-007,0
6.95e-007,1
6.96e-007,0
6.97e-007,2
6.98e-007,0
6.99e-007,2
7e-007,0
7.01e-007,2
7.02e-007,0
7.03e-007,0
7.04e-007,3
7.05e-007,0
7.06e-007,2
7.07e-007,2
7.08e-007,2
7.09e-007,2
7.1e-007,1
7.11e-007,1
7.12e-007,2
7.13e-007,1
7.14e-007,1
7.15e-007,0
7.16e-007,3
7.17e-007,1
7.18e-007,0
7.19e-007,1
7.2e-007,2
7.21e-007,1
7.22e-007,0
7.23e-007,1
7.24e-007,0
7.25e-007,0
7.26e-007,1
7.27e-007,0
7.28e-007,0
7.29e-007,2
7.3e-007,0
7.31e-007,1
7.32e-007,1
7.33e-007,0
7.34e-007,0
7.35e-007,0
7.36e-007,0
7.37e-007,2
7.38e-007,0
7.39e-007,2
7.4e-007,2
7.41e-007,0
7.42e-007,0
7.43e-007,2
7.44e-007,0
7.45e-007,2
7.46e-007,0
7.47e-007,1
7.48e-007,0
7.49e-007,0
7.5e-007,1
7.51e-007,1
7.52e-007,1
7.53e-007,0
7.54e-007,1
7.55e-007,1
7.56e-007,0
7.57e-007,1
7.58e-007,2
