LECROYWRHRO66Zi,58279,Histogram
Segments,1,SegmentSize,993
Segment,TrigTime,TimeSinceSegment1
#1,11-Feb-2016 20:25:48,0                 
Time,Ampl
1.77e-007,82
1.78e-007,66
1.79e-007,63
1.8e-007,70
1.81e-007,50
1.82e-007,60
1.83e-007,64
1.84e-007,49
1.85e-007,66
1.86e-007,58
1.87e-007,53
1.88e-007,49
1.89e-007,78
1.9e-007,71
1.91e-007,63
1.92e-007,48
1.93e-007,61
1.94e-007,61
1.95e-007,51
1.96e-007,62
1.97e-007,63
1.98e-007,59
1.99e-007,70
2e-007,54
2.01e-007,58
2.02e-007,59
2.03e-007,48
2.04e-007,59
2.05e-007,63
2.06e-007,48
2.07e-007,53
2.08e-007,62
2.09e-007,61
2.1e-007,60
2.11e-007,61
2.12e-007,54
2.13e-007,55
2.14e-007,56
2.15e-007,58
2.16e-007,52
2.17e-007,52
2.18e-007,55
2.19e-007,61
2.2e-007,60
2.21e-007,49
2.22e-007,70
2.23e-007,59
2.24e-007,42
2.25e-007,52
2.26e-007,49
2.27e-007,45
2.28e-007,58
2.29e-007,60
2.3e-007,62
2.31e-007,62
2.32e-007,64
2.33e-007,59
2.34e-007,47
2.35e-007,51
2.36e-007,66
2.37e-007,55
2.38e-007,54
2.39e-007,52
2.4e-007,52
2.41e-007,46
2.42e-007,44
2.43e-007,48
2.44e-007,47
2.45e-007,49
2.46e-007,41
2.47e-007,41
2.48e-007,38
2.49e-007,42
2.5e-007,48
2.51e-007,50
2.52e-007,50
2.53e-007,48
2.54e-007,40
2.55e-007,56
2.56e-007,34
2.57e-007,49
2.58e-007,44
2.59e-007,43
2.6e-007,37
2.61e-007,43
2.62e-007,56
2.63e-007,69
2.64e-007,50
2.65e-007,50
2.66e-007,54
2.67e-007,50
2.68e-007,46
2.69e-007,44
2.7e-007,43
2.71e-007,44
2.72e-007,39
2.73e-007,38
2.74e-007,41
2.75e-007,46
2.76e-007,45
2.77e-007,45
2.78e-007,48
2.79e-007,47
2.8e-007,53
2.81e-007,55
2.82e-007,50
2.83e-007,50
2.84e-007,43
2.85e-007,43
2.86e-007,44
2.87e-007,48
2.88e-007,32
2.89e-007,41
2.9e-007,63
2.91e-007,42
2.92e-007,33
2.93e-007,40
2.94e-007,46
2.95e-007,33
2.96e-007,48
2.97e-007,44
2.98e-007,45
2.99e-007,43
3e-007,47
3.01e-007,34
3.02e-007,56
3.03e-007,46
3.04e-007,50
3.05e-007,36
3.06e-007,37
3.07e-007,33
3.08e-007,40
3.09e-007,31
3.1e-007,38
3.11e-007,51
3.12e-007,32
3.13e-007,41
3.14e-007,28
3.15e-007,37
3.16e-007,58
3.17e-007,48
3.18e-007,42
3.19e-007,35
3.2e-007,43
3.21e-007,34
3.22e-007,33
3.23e-007,47
3.24e-007,27
3.25e-007,36
3.26e-007,33
3.27e-007,46
3.28e-007,41
3.29e-007,40
3.3e-007,30
3.31e-007,40
3.32e-007,41
3.33e-007,26
3.34e-007,34
3.35e-007,31
3.36e-007,39
3.37e-007,43
3.38e-007,47
3.39e-007,35
3.4e-007,34
3.41e-007,37
3.42e-007,31
3.43e-007,34
3.44e-007,33
3.45e-007,52
3.46e-007,45
3.47e-007,41
3.48e-007,40
3.49e-007,35
3.5e-007,30
3.51e-007,34
3.52e-007,37
3.53e-007,49
3.54e-007,23
3.55e-007,46
3.56e-007,42
3.57e-007,37
3.58e-007,28
3.59e-007,49
3.6e-007,26
3.61e-007,39
3.62e-007,43
3.63e-007,34
3.64e-007,31
3.65e-007,35
3.66e-007,36
3.67e-007,41
3.68e-007,32
3.69e-007,29
3.7e-007,27
3.71e-007,40
3.72e-007,27
3.73e-007,42
3.74e-007,34
3.75e-007,39
3.76e-007,30
3.77e-007,25
3.78e-007,25
3.79e-007,29
3.8e-007,28
3.81e-007,32
3.82e-007,30
3.83e-007,34
3.84e-007,42
3.85e-007,27
3.86e-007,23
3.87e-007,30
3.88e-007,37
3.89e-007,31
3.9e-007,38
3.91e-007,33
3.92e-007,29
3.93e-007,37
3.94e-007,39
3.95e-007,31
3.96e-007,29
3.97e-007,39
3.98e-007,32
3.99e-007,25
4e-007,20
4.01e-007,21
4.02e-007,21
4.03e-007,33
4.04e-007,34
4.05e-007,35
4.06e-007,24
4.07e-007,24
4.08e-007,28
4.09e-007,30
4.1e-007,30
4.11e-007,25
4.12e-007,23
4.13e-007,26
4.14e-007,28
4.15e-007,28
4.16e-007,25
4.17e-007,29
4.18e-007,29
4.19e-007,26
4.2e-007,34
4.21e-007,35
4.22e-007,19
4.23e-007,29
4.24e-007,47
4.25e-007,21
4.26e-007,39
4.27e-007,32
4.28e-007,31
4.29e-007,28
4.3e-007,29
4.31e-007,30
4.32e-007,24
4.33e-007,29
4.34e-007,29
4.35e-007,27
4.36e-007,16
4.37e-007,25
4.38e-007,41
4.39e-007,42
4.4e-007,27
4.41e-007,20
4.42e-007,32
4.43e-007,30
4.44e-007,26
4.45e-007,25
4.46e-007,21
4.47e-007,27
4.48e-007,34
4.49e-007,29
4.5e-007,27
4.51e-007,19
4.52e-007,30
4.53e-007,28
4.54e-007,22
4.55e-007,21
4.56e-007,31
4.57e-007,28
4.58e-007,29
4.59e-007,19
4.6e-007,30
4.61e-007,25
4.62e-007,21
4.63e-007,35
4.64e-007,25
4.65e-007,24
4.66e-007,29
4.67e-007,25
4.68e-007,22
4.69e-007,25
4.7e-007,19
4.71e-007,32
4.72e-007,20
4.73e-007,24
4.74e-007,27
4.75e-007,25
4.76e-007,28
4.77e-007,23
4.78e-007,23
4.79e-007,33
4.8e-007,25
4.81e-007,29
4.82e-007,16
4.83e-007,22
4.84e-007,18
4.85e-007,12
4.86e-007,24
4.87e-007,18
4.88e-007,26
4.89e-007,20
4.9e-007,29
4.91e-007,20
4.92e-007,18
4.93e-007,29
4.94e-007,23
4.95e-007,27
4.96e-007,23
4.97e-007,21
4.98e-007,26
4.99e-007,25
5e-007,22
5.01e-007,30
5.02e-007,27
5.03e-007,25
5.04e-007,20
5.05e-007,23
5.06e-007,25
5.07e-007,18
5.08e-007,23
5.09e-007,16
5.1e-007,22
5.11e-007,23
5.12e-007,27
5.13e-007,26
5.14e-007,19
5.15e-007,9
5.16e-007,25
5.17e-007,24
5.18e-007,22
5.19e-007,26
5.2e-007,24
5.21e-007,29
5.22e-007,25
5.23e-007,18
5.24e-007,25
5.25e-007,21
5.26e-007,23
5.27e-007,26
5.28e-007,21
5.29e-007,26
5.3e-007,30
5.31e-007,21
5.32e-007,20
5.33e-007,21
5.34e-007,24
5.35e-007,29
5.36e-007,30
5.37e-007,22
5.38e-007,27
5.39e-007,24
5.4e-007,26
5.41e-007,28
5.42e-007,28
5.43e-007,22
5.44e-007,29
5.45e-007,21
5.46e-007,17
5.47e-007,16
5.48e-007,25
5.49e-007,14
5.5e-007,26
5.51e-007,24
5.52e-007,20
5.53e-007,25
5.54e-007,18
5.55e-007,30
5.56e-007,23
5.57e-007,30
5.58e-007,18
5.59e-007,27
5.6e-007,24
5.61e-007,22
5.62e-007,23
5.63e-007,19
5.64e-007,22
5.65e-007,21
5.66e-007,24
5.67e-007,23
5.68e-007,18
5.69e-007,20
5.7e-007,17
5.71e-007,20
5.72e-007,20
5.73e-007,21
5.74e-007,21
5.75e-007,22
5.76e-007,17
5.77e-007,22
5.78e-007,23
5.79e-007,12
5.8e-007,28
5.81e-007,25
5.82e-007,24
5.83e-007,18
5.84e-007,18
5.85e-007,24
5.86e-007,16
5.87e-007,20
5.88e-007,14
5.89e-007,29
5.9e-007,27
5.91e-007,18
5.92e-007,20
5.93e-007,13
5.94e-007,14
5.95e-007,27
5.96e-007,22
5.97e-007,20
5.98e-007,24
5.99e-007,22
6e-007,17
6.01e-007,17
6.02e-007,22
6.03e-007,21
6.04e-007,18
6.05e-007,20
6.06e-007,19
6.07e-007,18
6.08e-007,27
6.09e-007,27
6.1e-007,21
6.11e-007,22
6.12e-007,17
6.13e-007,25
6.14e-007,14
6.15e-007,19
6.16e-007,12
6.17e-007,22
6.18e-007,18
6.19e-007,21
6.2e-007,21
6.21e-007,23
6.22e-007,20
6.23e-007,23
6.24e-007,14
6.25e-007,16
6.26e-007,22
6.27e-007,14
6.28e-007,21
6.29e-007,18
6.3e-007,23
6.31e-007,20
6.32e-007,21
6.33e-007,16
6.34e-007,15
6.35e-007,13
6.36e-007,21
6.37e-007,12
6.38e-007,13
6.39e-007,17
6.4e-007,17
6.41e-007,21
6.42e-007,9
6.43e-007,17
6.44e-007,13
6.45e-007,14
6.46e-007,20
6.47e-007,16
6.48e-007,14
6.49e-007,20
6.5e-007,20
6.51e-007,18
6.52e-007,13
6.53e-007,11
6.54e-007,17
6.55e-007,17
6.56e-007,13
6.57e-007,10
6.58e-007,17
6.59e-007,13
6.6e-007,21
6.61e-007,13
6.62e-007,19
6.63e-007,14
6.64e-007,18
6.65e-007,18
6.66e-007,9
6.67e-007,22
6.68e-007,17
6.69e-007,16
6.7e-007,17
6.71e-007,21
6.72e-007,16
6.73e-007,15
6.74e-007,15
6.75e-007,13
6.76e-007,15
6.77e-007,13
6.78e-007,12
6.79e-007,17
6.8e-007,18
6.81e-007,16
6.82e-007,16
6.83e-007,17
6.84e-007,14
6.85e-007,13
6.86e-007,18
6.87e-007,23
6.88e-007,8
6.89e-007,14
6.9e-007,21
6.91e-007,9
6.92e-007,24
6.93e-007,17
6.94e-007,28
6.95e-007,17
6.96e-007,13
6.97e-007,20
6.98e-007,17
6.99e-007,22
7e-007,14
7.01e-007,16
7.02e-007,25
7.03e-007,15
7.04e-007,13
7.05e-007,14
7.06e-007,13
7.07e-007,13
7.08e-007,18
7.09e-007,16
7.1e-007,25
7.11e-007,21
7.12e-007,11
7.13e-007,13
7.14e-007,16
7.15e-007,15
7.16e-007,12
7.17e-007,18
7.18e-007,19
7.19e-007,14
7.2e-007,13
7.21e-007,17
7.22e-007,12
7.23e-007,15
7.24e-007,16
7.25e-007,19
7.26e-007,14
7.27e-007,12
7.28e-007,18
7.29e-007,18
7.3e-007,11
7.31e-007,8
7.32e-007,12
7.33e-007,15
7.34e-007,18
7.35e-007,22
7.36e-007,15
7.37e-007,9
7.38e-007,16
7.39e-007,11
7.4e-007,14
7.41e-007,17
7.42e-007,18
7.43e-007,18
7.44e-007,13
7.45e-007,17
7.46e-007,16
7.47e-007,12
7.48e-007,15
7.49e-007,9
7.5e-007,14
7.51e-007,9
7.52e-007,11
7.53e-007,11
7.54e-007,14
7.55e-007,18
7.56e-007,17
7.57e-007,15
7.58e-007,16
7.59e-007,16
7.6e-007,11
7.61e-007,12
7.62e-007,11
7.63e-007,22
7.64e-007,17
7.65e-007,11
7.66e-007,13
7.67e-007,17
7.68e-007,20
7.69e-007,16
7.7e-007,14
7.71e-007,18
7.72e-007,14
7.73e-007,10
7.74e-007,11
7.75e-007,16
7.76e-007,6
7.77e-007,13
7.78e-007,15
7.79e-007,15
7.8e-007,14
7.81e-007,15
7.82e-007,10
7.83e-007,14
7.84e-007,13
7.85e-007,13
7.86e-007,12
7.87e-007,16
7.88e-007,11
7.89e-007,14
7.9e-007,13
7.91e-007,15
7.92e-007,10
7.93e-007,20
7.94e-007,17
7.95e-007,18
7.96e-007,12
7.97e-007,13
7.98e-007,13
7.99e-007,18
8e-007,11
8.01e-007,15
8.02e-007,14
8.03e-007,13
8.04e-007,12
8.05e-007,16
8.06e-007,9
8.07e-007,15
8.08e-007,6
8.09e-007,9
8.1e-007,13
8.11e-007,18
8.12e-007,7
8.13e-007,12
8.14e-007,17
8.15e-007,14
8.16e-007,15
8.17e-007,9
8.18e-007,10
8.19e-007,10
8.2e-007,10
8.21e-007,14
8.22e-007,14
8.23e-007,12
8.24e-007,13
8.25e-007,17
8.26e-007,11
8.27e-007,15
8.28e-007,14
8.29e-007,9
8.3e-007,13
8.31e-007,13
8.32e-007,11
8.33e-007,12
8.34e-007,21
8.35e-007,15
8.36e-007,9
8.37e-007,15
8.38e-007,7
8.39e-007,9
8.4e-007,14
8.41e-007,14
8.42e-007,12
8.43e-007,10
8.44e-007,10
8.45e-007,11
8.46e-007,18
8.47e-007,15
8.48e-007,13
8.49e-007,11
8.5e-007,9
8.51e-007,14
8.52e-007,17
8.53e-007,11
8.54e-007,19
8.55e-007,3
8.56e-007,10
8.57e-007,7
8.58e-007,9
8.59e-007,13
8.6e-007,14
8.61e-007,10
8.62e-007,8
8.63e-007,12
8.64e-007,7
8.65e-007,16
8.66e-007,21
8.67e-007,23
8.68e-007,8
8.69e-007,10
8.7e-007,14
8.71e-007,9
8.72e-007,14
8.73e-007,16
8.74e-007,13
8.75e-007,10
8.76e-007,8
8.77e-007,13
8.78e-007,15
8.79e-007,15
8.8e-007,19
8.81e-007,10
8.82e-007,12
8.83e-007,23
8.84e-007,10
8.85e-007,11
8.86e-007,13
8.87e-007,7
8.88e-007,7
8.89e-007,10
8.9e-007,14
8.91e-007,19
8.92e-007,13
8.93e-007,16
8.94e-007,12
8.95e-007,10
8.96e-007,15
8.97e-007,11
8.98e-007,12
8.99e-007,11
