LECROYWRHRO66Zi,58279,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,25-Sep-2013 15:24:59,0                 
Time,Ampl
-6.00417e-005,0.010664
-5.98417e-005,0.0138626
-5.96417e-005,0.0110638
-5.94417e-005,0.0130629
-5.92417e-005,0.0118635
-5.90417e-005,0.010664
-5.88417e-005,0.0110638
-5.86417e-005,0.0134628
-5.84417e-005,0.0118635
-5.82417e-005,0.0146622
-5.80417e-005,0.0118635
-5.78417e-005,0.010664
-5.76417e-005,0.0138626
-5.74417e-005,0.00626599
-5.72417e-005,0.0134628
-5.70417e-005,0.0154619
-5.68417e-005,0.0150621
-5.66417e-005,0.0122633
-5.64417e-005,0.0158617
-5.62417e-005,0.0134628
-5.60417e-005,0.0150621
-5.58417e-005,0.0134628
-5.56417e-005,0.0142624
-5.54417e-005,0.0118635
-5.52417e-005,0.0158617
-5.50417e-005,0.0142624
-5.48417e-005,0.0134628
-5.46417e-005,0.0146622
-5.44417e-005,0.0150621
-5.42417e-005,0.0150621
-5.40417e-005,0.0154619
-5.38417e-005,0.0162615
-5.36417e-005,0.0126631
-5.34417e-005,0.0138626
-5.32417e-005,0.0166613
-5.30417e-005,0.0154619
-5.28417e-005,0.0162615
-5.26417e-005,0.0158617
-5.24417e-005,0.0134628
-5.22417e-005,0.0178608
-5.20417e-005,0.0134628
-5.18417e-005,0.0154619
-5.16417e-005,0.0166613
-5.14417e-005,0.0134628
-5.12417e-005,0.0166613
-5.10417e-005,0.0150621
-5.08417e-005,0.0146622
-5.06417e-005,0.0170612
-5.04417e-005,0.0158617
-5.02417e-005,0.0158617
-5.00417e-005,0.0134628
-4.98417e-005,0.0138626
-4.96417e-005,0.0138626
-4.94417e-005,0.0154619
-4.92417e-005,0.0126631
-4.90417e-005,0.0138626
-4.88417e-005,0.0150621
-4.86417e-005,0.010664
-4.84417e-005,0.0142624
-4.82417e-005,0.0110638
-4.80417e-005,0.0162615
-4.78417e-005,0.0150621
-4.76417e-005,0.0130629
-4.74417e-005,0.0114637
-4.72417e-005,0.0118635
-4.70417e-005,0.010664
-4.68417e-005,0.0126631
-4.66417e-005,0.00986438
-4.64417e-005,0.00946456
-4.62417e-005,0.00866492
-4.60417e-005,0.0110638
-4.58417e-005,0.00986438
-4.56417e-005,0.0118635
-4.54417e-005,0.0110638
-4.52417e-005,0.0110638
-4.50417e-005,0.00786528
-4.48417e-005,0.00866492
-4.46417e-005,0.00986438
-4.44417e-005,0.00986438
-4.42417e-005,0.00906474
-4.40417e-005,0.00706563
-4.38417e-005,0.00466671
-4.36417e-005,0.0082651
-4.34417e-005,0.00666581
-4.32417e-005,0.00746546
-4.30417e-005,0.00786528
-4.28417e-005,0.00426689
-4.26417e-005,0.00626599
-4.24417e-005,0.00466671
-4.22417e-005,0.00466671
-4.20417e-005,0.00426689
-4.18417e-005,0.00666581
-4.16417e-005,0.00586617
-4.14417e-005,0.00186796
-4.12417e-005,0.00226778
-4.10417e-005,0.00466671
-4.08417e-005,0.00506653
-4.06417e-005,0.00546635
-4.04417e-005,0.00146814
-4.02417e-005,0.00546635
-4.00417e-005,0.00146814
-3.98417e-005,0.00546635
-3.96417e-005,0.00226778
-3.94417e-005,0.00466671
-3.92417e-005,0.00306743
-3.90417e-005,0.00146814
-3.88417e-005,0.00226778
-3.86417e-005,0.00386707
-3.84417e-005,0.00466671
-3.82417e-005,0.00106832
-3.80417e-005,0.00426689
-3.78417e-005,0.00306743
-3.76417e-005,0.00106832
-3.74417e-005,0.0026676
-3.72417e-005,0.00506653
-3.70417e-005,-0.0013306
-3.68417e-005,0.00466671
-3.66417e-005,-0.000530962
-3.64417e-005,0.00106832
-3.62417e-005,0.00426689
-3.60417e-005,0.00146814
-3.58417e-005,0.000668501
-3.56417e-005,0.00346725
-3.54417e-005,0.00146814
-3.52417e-005,0.0026676
-3.50417e-005,0.00386707
