LECROYWRHRO66Zi,58279,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,25-Sep-2013 15:25:07,0                 
Time,Ampl
-6.00446e-005,0.00946456
-5.98446e-005,0.0114637
-5.96446e-005,0.0118635
-5.94446e-005,0.00946456
-5.92446e-005,0.00706563
-5.90446e-005,0.0118635
-5.88446e-005,0.00946456
-5.86446e-005,0.0102642
-5.84446e-005,0.00986438
-5.82446e-005,0.0102642
-5.80446e-005,0.0102642
-5.78446e-005,0.00786528
-5.76446e-005,0.00906474
-5.74446e-005,0.0082651
-5.72446e-005,0.00786528
-5.70446e-005,0.00426689
-5.68446e-005,0.00786528
-5.66446e-005,0.00626599
-5.64446e-005,0.00866492
-5.62446e-005,0.00586617
-5.60446e-005,0.00546635
-5.58446e-005,0.00786528
-5.56446e-005,0.00946456
-5.54446e-005,0.0082651
-5.52446e-005,0.00706563
-5.50446e-005,0.00426689
-5.48446e-005,0.00786528
-5.46446e-005,0.00346725
-5.44446e-005,0.00706563
-5.42446e-005,0.00386707
-5.40446e-005,0.00626599
-5.38446e-005,0.00426689
-5.36446e-005,0.00346725
-5.34446e-005,0.00586617
-5.32446e-005,0.00546635
-5.30446e-005,0.00146814
-5.28446e-005,0.0026676
-5.26446e-005,0.00386707
-5.24446e-005,0.00746546
-5.22446e-005,0.00586617
-5.20446e-005,0.00386707
-5.18446e-005,0.00226778
-5.16446e-005,0.00186796
-5.14446e-005,0.00386707
-5.12446e-005,0.0026676
-5.10446e-005,0.00026868
-5.08446e-005,-0.000131141
-5.06446e-005,0.00466671
-5.04446e-005,0.00106832
-5.02446e-005,0.00346725
-5.00446e-005,0.000668501
-4.98446e-005,0.00466671
-4.96446e-005,-0.000930783
-4.94446e-005,-0.000131141
-4.92446e-005,-0.000131141
-4.90446e-005,0.00106832
-4.88446e-005,0.00386707
-4.86446e-005,-0.000530962
-4.84446e-005,0.00306743
-4.82446e-005,-0.000530962
-4.80446e-005,-0.00372953
-4.78446e-005,0.00026868
-4.76446e-005,0.00226778
-4.74446e-005,0.00106832
-4.72446e-005,0.00546635
-4.70446e-005,0.00146814
-4.68446e-005,0.00306743
-4.66446e-005,-0.000530962
-4.64446e-005,0.00026868
-4.62446e-005,-0.000530962
-4.60446e-005,-0.0013306
-4.58446e-005,0.00186796
-4.56446e-005,0.00426689
-4.54446e-005,0.00346725
-4.52446e-005,0.000668501
-4.50446e-005,0.00746546
-4.48446e-005,0.00346725
-4.46446e-005,0.00106832
-4.44446e-005,0.00506653
-4.42446e-005,0.00466671
-4.40446e-005,0.00506653
-4.38446e-005,0.00346725
-4.36446e-005,0.00506653
-4.34446e-005,0.00466671
-4.32446e-005,0.00506653
-4.30446e-005,0.00466671
-4.28446e-005,0.00546635
-4.26446e-005,0.00346725
-4.24446e-005,0.00586617
-4.22446e-005,0.00546635
-4.20446e-005,0.00466671
-4.18446e-005,0.00626599
-4.16446e-005,0.00666581
-4.14446e-005,0.00706563
-4.12446e-005,0.00506653
-4.10446e-005,0.00946456
-4.08446e-005,0.00506653
-4.06446e-005,0.00746546
-4.04446e-005,0.00666581
-4.02446e-005,0.00906474
-4.00446e-005,0.00786528
-3.98446e-005,0.00866492
-3.96446e-005,0.00906474
-3.94446e-005,0.00906474
-3.92446e-005,0.00866492
-3.90446e-005,0.0082651
-3.88446e-005,0.0114637
-3.86446e-005,0.00986438
-3.84446e-005,0.0114637
-3.82446e-005,0.00866492
-3.80446e-005,0.0114637
-3.78446e-005,0.00906474
-3.76446e-005,0.00946456
-3.74446e-005,0.0110638
-3.72446e-005,0.0114637
-3.70446e-005,0.0118635
-3.68446e-005,0.010664
-3.66446e-005,0.0118635
-3.64446e-005,0.0102642
-3.62446e-005,0.00906474
-3.60446e-005,0.00986438
-3.58446e-005,0.0118635
-3.56446e-005,0.010664
-3.54446e-005,0.00746546
-3.52446e-005,0.0110638
-3.50446e-005,0.0118635
-3.48446e-005,0.0118635
-3.46446e-005,0.0110638
-3.44446e-005,0.0114637
-3.42446e-005,0.0158617
-3.40446e-005,0.010664
-3.38446e-005,0.0102642
-3.36446e-005,0.0114637
-3.34446e-005,0.00906474
-3.32446e-005,0.00986438
-3.30446e-005,0.0122633
-3.28446e-005,0.00986438
-3.26446e-005,0.0102642
-3.24446e-005,0.0122633
-3.22446e-005,0.0138626
-3.20446e-005,0.0126631
-3.18446e-005,0.00946456
-3.16446e-005,0.00626599
-3.14446e-005,0.00866492
-3.12446e-005,0.0110638
-3.10446e-005,0.00866492
-3.08446e-005,0.00706563
-3.06446e-005,0.0114637
-3.04446e-005,0.00946456
-3.02446e-005,0.00586617
-3.00446e-005,0.00626599
-2.98446e-005,0.00706563
-2.96446e-005,0.00786528
-2.94446e-005,0.0082651
-2.92446e-005,0.00866492
-2.90446e-005,0.00986438
-2.88446e-005,0.00986438
-2.86446e-005,0.00746546
-2.84446e-005,0.00946456
-2.82446e-005,0.00586617
-2.80446e-005,0.0082651
-2.78446e-005,0.00466671
-2.76446e-005,0.00546635
-2.74446e-005,0.00466671
-2.72446e-005,0.000668501
