LECROYWRHRO66Zi,58279,Waveform
Segments,1,SegmentSize,1002
Segment,TrigTime,TimeSinceSegment1
#1,25-Sep-2013 15:25:07,0                 
Time,Ampl
-6.00443e-005,0.00399821
-5.98443e-005,0.00539758
-5.96443e-005,0.00559749
-5.94443e-005,0.00499776
-5.92443e-005,0.00519767
-5.90443e-005,0.00519767
-5.88443e-005,0.00519767
-5.86443e-005,0.00499776
-5.84443e-005,0.00599731
-5.82443e-005,0.0057974
-5.80443e-005,0.00699687
-5.78443e-005,0.00539758
-5.76443e-005,0.00519767
-5.74443e-005,0.00599731
-5.72443e-005,0.0057974
-5.70443e-005,0.0057974
-5.68443e-005,0.00519767
-5.66443e-005,0.00479785
-5.64443e-005,0.00559749
-5.62443e-005,0.0057974
-5.60443e-005,0.00559749
-5.58443e-005,0.00459794
-5.56443e-005,0.00499776
-5.54443e-005,0.00439803
-5.52443e-005,0.00519767
-5.50443e-005,0.0037983
-5.48443e-005,0.00359839
-5.46443e-005,0.00499776
-5.44443e-005,0.0037983
-5.42443e-005,0.00399821
-5.40443e-005,0.00419812
-5.38443e-005,0.00319857
-5.36443e-005,0.00339848
-5.34443e-005,0.00339848
-5.32443e-005,0.00319857
-5.30443e-005,0.00339848
-5.28443e-005,0.0037983
-5.26443e-005,0.00279875
-5.24443e-005,0.00319857
-5.22443e-005,0.00279875
-5.20443e-005,0.00279875
-5.18443e-005,0.00239893
-5.16443e-005,0.00259884
-5.14443e-005,0.00359839
-5.12443e-005,0.00399821
-5.10443e-005,0.00319857
-5.08443e-005,0.00299866
-5.06443e-005,0.00479785
-5.04443e-005,0.00359839
-5.02443e-005,0.00439803
-5.00443e-005,0.00459794
-4.98443e-005,0.00459794
-4.96443e-005,0.00419812
-4.94443e-005,0.00499776
-4.92443e-005,0.00479785
-4.90443e-005,0.00499776
-4.88443e-005,0.00399821
-4.86443e-005,0.00479785
-4.84443e-005,0.0057974
-4.82443e-005,0.00479785
-4.80443e-005,0.00559749
-4.78443e-005,0.00519767
-4.76443e-005,0.00539758
-4.74443e-005,0.00539758
-4.72443e-005,0.0057974
-4.70443e-005,0.00619722
-4.68443e-005,0.0057974
-4.66443e-005,0.00539758
-4.64443e-005,0.00539758
-4.62443e-005,0.00599731
-4.60443e-005,0.00419812
-4.58443e-005,0.00619722
-4.56443e-005,0.00419812
-4.54443e-005,0.0057974
-4.52443e-005,0.00479785
-4.50443e-005,0.00439803
-4.48443e-005,0.00459794
